"Номер объекта";"Вид объекта недвижимости";"Кадастровый квартал";"Площадь, кв.м.";"Тип сделки";"Дата сделки";"Дата регистрации/ предложения";"Цена сделки/ предложения, руб.";"Удельная цена сделки/ предложения, руб./кв.м.";"Доля в праве на объект недвижимости";"Назначение/Категория земель";"Разрешенное использование";"Количество надземных этажей";"Подземная этажность";"Ограничения (обременения) вещных прав";"Жилая площадь, кв.м.";"Наименование";"ОКАТО";"Субъект";"Район";"Город";"Населенный пункт";"Улица";"Номер  этажа";"Количество объектов в сделке";"Источник данных";"Организация";"Материал наружных стен";"Год ввода в эксплуатацию";"Год завершения строительства";"Вид жилого помещения в многоквартирном доме";"Тип информации";"Идентификатор записи"
"157913024";"Земельный участок";"79:05:3000012";2189;"Договор купли-продажи";"04.2013";"04.2013";378947,55;173,11;"1/4";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"99220559000";"Еврейская автономная область";"Облученский";;"Известковый";"Чапаева";;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6432287630
"24977024";"Земельный участок";"79:01:0100018";856;"Договор купли-продажи";"07.2006";"08.2006";405000,00;473,13;;"Земли населенных пунктов";"Для индивидуальной жилой застройки";;;"Ипотека";;;"99401000000";"Еврейская автономная область";;"Биробиджан";;"Загородная";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2002";"Не указан";"Не указан";"Сделка";6432287638
"917971024";"Земельный участок";"79:06:5300003";1000;"Договор купли-продажи";"07.2014";"08.2014";429408,00;429,41;"1/3";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"99230000000";"Еврейская автономная область";"Смидовичский";;;;;3;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2013";"Не указан";"Не указан";"Сделка";6432287641
"33200024";"Земельный участок";"79:04:2500004";1908;"Договор купли-продажи";"12.2012";"12.2012";374093,53;196,07;"1/3";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"99205820001";"Еврейская автономная область";"Биробиджанский";;"Дубовое";"40 лет Победы";;3;"Из учетных систем Росреестра";"Росреестр";"Не указан";"1999";"Не указан";"Не указан";"Сделка";6432287686
"1060127024";"Земельный участок";"79:06:3200073";1553;"Договор купли-продажи";"10.2015";"11.2015";16974,00;10,93;"1/5";"Земли населенных пунктов";"Для индивидуальной жилой застройки";;;"Ипотека";;;"99230000000";"Еврейская автономная область";"Смидовичский";;;;;5;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6432287709
"126088024";"Земельный участок";"79:01:0300040";864;"Договор купли-продажи";"03.2010";"03.2010";330178,75;382,15;"1/4";"Земли населенных пунктов";;;;"Ипотека";;;"99401000000";"Еврейская автономная область";;"Биробиджан";;"Пролетарский";;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2008";"Не указан";"Не указан";"Сделка";6432287838
"28941024";"Земельный участок";"79:01:0300029";1000;"Договор купли-продажи";"10.2008";"10.2008";321840,00;321,84;"1/3";"Земли населенных пунктов";;;;"Ипотека";;;"99401000000";"Еврейская автономная область";;"Биробиджан";;"Стяжкина";;3;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2004";"Не указан";"Не указан";"Сделка";6432287842
"127840024";"Земельный участок";"79:01:0100008";706;"Договор купли-продажи";"07.2014";"07.2014";1260000,00;1784,70;;"Земли населенных пунктов";;;;"Ипотека";;;"99401000000";"Еврейская автономная область";;"Биробиджан";;"Батарейная";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2008";"Не указан";"Не указан";"Сделка";6432287868
"169220024";"Земельный участок";"79:01:0100026";784;"Договор купли-продажи";"02.2012";"02.2012";425000,00;542,09;"1/4";"Земли населенных пунктов";"Для индивидуальной жилой застройки";;;"Ипотека";;;"99401000000";"Еврейская автономная область";;"Биробиджан";;"Лукашова";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6432287900
"140944024";"Земельный участок";"79:06:3100001";1500;"Договор купли-продажи";"10.2013";"10.2013";1446900,00;964,60;"1/3";"Земли населенных пунктов";"Для индивидуальной жилой застройки";;;"Ипотека";;;"99230565003";"Еврейская автономная область";"Смидовичский";;"им Тельмана";"Калинина";;3;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2009";"Не указан";"Не указан";"Сделка";6432287909
"151393024";"Земельный участок";"79:01:0100012";684,3;"Договор купли-продажи";"05.2012";"05.2012";899000,00;1313,75;;"Земли населенных пунктов";"Для индивидуальной жилой застройки";;;"Ипотека";;;"99401000000";"Еврейская автономная область";;"Биробиджан";;;;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2009";"Не указан";"Не указан";"Сделка";6432287968
"11912024";"Земельный участок";"79:01:0300026";2934;"Договор купли-продажи";"04.2007";"08.2007";78533,00;26,77;;"Земли населенных пунктов";"Для размещения промышленных объектов";;;"Ипотека";;;"99401000000";"Еврейская автономная область";;"Биробиджан";;"Техническая";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2002";"Не указан";"Не указан";"Сделка";6432287969
"190194024";"Земельный участок";"79:03:0400001";177996;"Договор купли-продажи";"08.2011";"08.2011";1462925,60;8,22;;"Земли сельскохозяйственного назначения";"Для сельскохозяйственного производства";;;"Ипотека";;;"99210812004";"Еврейская автономная область";"Ленинский";;"Преображеновка";"Школьный";;41;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2011";"Не указан";"Не указан";"Сделка";6432287971
"150663024";"Земельный участок";"79:03:2700001";4800;"Договор купли-продажи";"04.2014";"05.2014";500000,00;104,17;"1/4";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"99220556001";"Еврейская автономная область";"Облученский";;"Новый";;;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2009";"Не указан";"Не указан";"Сделка";6432287996
"11638024";"Земельный участок";"79:03:2600006";1210;"Договор купли-продажи";"09.2012";"09.2012";630000,00;520,66;;"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"99210860002";"Еврейская автономная область";"Ленинский";;"Ленинск";"Молодежная";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2001";"Не указан";"Не указан";"Сделка";6432288023
"39132024";"Земельный участок";"79:01:0500029";693;"Договор купли-продажи";"09.1993";"03.2015";1127292,00;1626,68;"1/3";"Земли населенных пунктов";;;;"Ипотека";;;"99401000000";"Еврейская автономная область";;"Биробиджан";;"Садовая";;3;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2005";"Не указан";"Не указан";"Сделка";6432288044
"175422024";"Земельный участок";"79:04:2800008";3120;"Договор купли-продажи";"04.2014";"04.2014";429408,50;137,63;"1/3";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"99205845002";"Еврейская автономная область";"Биробиджанский";;"Кирга";"Восточная";;5;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6432288061
"4151024";"Земельный участок";"79:06:2709001";700;"Договор купли-продажи";"06.2000";"06.2001";3000,00;4,29;;"Земли сельскохозяйственного назначения";"Для ведения гражданами садоводства и огородничества";;;"Без обременения";;;"99230000000";"Еврейская автономная область";"Смидовичский";;;;;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2000";"Не указан";"Не указан";"Сделка";6432288084
"44829024";"Земельный участок";"79:01:0300049";1000;"Договор купли-продажи";"08.2014";"08.2014";2134534,00;2134,53;;"Земли населенных пунктов";;;;"Ипотека";;;"99401000000";"Еврейская автономная область";;"Биробиджан";;"Питомник";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2004";"Не указан";"Не указан";"Сделка";6432288173
"139822024";"Земельный участок";"79:01:0100040";1263;"Договор купли-продажи";"09.2010";"03.2011";370000,00;292,95;"1/3";"Земли населенных пунктов";;;;"Ипотека";;;"99401000000";"Еврейская автономная область";;"Биробиджан";;"Северная";;3;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2009";"Не указан";"Не указан";"Сделка";6432288226
"228115024";"Земельный участок";"79:04:3500004";1800;"Договор купли-продажи";"07.2012";"07.2012";359191,99;199,55;"1/8";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"99205812004";"Еврейская автономная область";"Биробиджанский";;"Пронькино";"Шоссейная";;8;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2012";"Не указан";"Не указан";"Сделка";6432288240
"190154024";"Земельный участок";"79:03:0600001";122185;"Договор купли-продажи";"08.2011";"08.2011";1462925,60;11,97;;"Земли сельскохозяйственного назначения";"Для сельскохозяйственного производства";;;"Ипотека";;;"99210812004";"Еврейская автономная область";"Ленинский";;"Преображеновка";"Школьный";;41;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2011";"Не указан";"Не указан";"Сделка";6432288242
"118172024";"Земельный участок";"79:01:0300045";3309;"Договор купли-продажи";"05.2008";"05.2008";900000,00;271,99;;"Земли населенных пунктов";;;;"Ипотека";;;"99401000000";"Еврейская автономная область";;"Биробиджан";;"Санаторная";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2008";"Не указан";"Не указан";"Сделка";6432289316
"4557024";"Земельный участок";"79:06:3200055";1106;"Договор купли-продажи";"09.2015";"09.2015";289974,00;262,18;"1/5";"Земли населенных пунктов";;;;"Ипотека";;;"99230000000";"Еврейская автономная область";"Смидовичский";;;;;5;"Из учетных систем Росреестра";"Росреестр";"Не указан";"1999";"Не указан";"Не указан";"Сделка";6432289369
"209622024";"Земельный участок";"79:01:0100046";1010;"Договор купли-продажи";"05.2012";"05.2012";810000,00;801,98;;"Земли населенных пунктов";"Для индивидуальной жилой застройки";;;"Ипотека";;;"99401000000";"Еврейская автономная область";;"Биробиджан";;"Одесская";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2011";"Не указан";"Не указан";"Сделка";6432289379
"130560024";"Земельный участок";"79:03:2600044";1560;"Договор купли-продажи";"10.2014";"12.2014";1840352,08;1179,71;;"Земли населенных пунктов";;;;"Ипотека";;;"99210860001";"Еврейская автономная область";"Ленинский";;"Ленинское";"Западная";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2008";"Не указан";"Не указан";"Сделка";6432289428
"30163024";"Земельный участок";"79:06:3000006";1200;"Договор купли-продажи";"11.2006";"12.2006";125000,00;104,17;;"Земли населенных пунктов";;;;"Ипотека";;;"99230555000";"Еврейская автономная область";"Смидовичский";;"Волочаевка-2";"Клубная";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2006";"Не указан";"Не указан";"Сделка";6432289442
"951760024";"Земельный участок";"79:03:2600006";2300;"Договор купли-продажи";"03.2014";"04.2014";500000,00;217,39;;"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"99210860002";"Еврейская автономная область";"Ленинский";;"Ленинск";"Молодежная";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6432289450
"130560024";"Земельный участок";"79:03:2600044";1560;"Договор купли-продажи";"10.2014";"12.2014";859647,92;551,06;;"Земли населенных пунктов";;;;"Ипотека";;;"99210860001";"Еврейская автономная область";"Ленинский";;"Ленинское";"Западная";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2008";"Не указан";"Не указан";"Сделка";6432289452
"150875024";"Земельный участок";"79:05:2400049";1070;"Договор купли-продажи";"05.2012";"05.2012";374000,00;349,53;"1/4";"Земли населенных пунктов";"Для индивидуальной жилой застройки";;;"Ипотека";;;"99220501000";"Еврейская автономная область";"Облученский";"Облучье";;"Спортивная";;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2009";"Не указан";"Не указан";"Сделка";6432289482
"118108024";"Земельный участок";"79:05:4100003";8583;"Договор купли-продажи";"02.2009";"03.2009";5862216,00;683,00;;"Земли промышленности, энергетики, транспорта";;;;"Ипотека";;;"99220565000";"Еврейская автономная область";"Облученский";;"Лондоко-Завод";;;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2008";"Не указан";"Не указан";"Сделка";6432289511
"222216024";"Земельный участок";"79:01:0300019";720;"Договор купли-продажи";"08.2012";"08.2012";300000,00;416,67;;"Земли населенных пунктов";"Для индивидуальной жилой застройки";;;"Ипотека";;;"99401000000";"Еврейская автономная область";;"Биробиджан";;"Кубанская";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2012";"Не указан";"Не указан";"Сделка";6432289576
"25586024";"Земельный участок";"79:04:3600012";1000;"Договор купли-продажи";"08.2014";"09.2014";750000,00;750,00;"1/2";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"99205845001";"Еврейская автономная область";"Биробиджанский";;"Птичник";"Октябрьская";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2002";"Не указан";"Не указан";"Сделка";6432289577
"11638024";"Земельный участок";"79:03:2600006";1210;"Договор купли-продажи";"09.2012";"09.2012";630000,00;520,66;;"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"99210860002";"Еврейская автономная область";"Ленинский";;"Ленинск";"Молодежная";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2001";"Не указан";"Не указан";"Сделка";6432289578
"189796024";"Земельный участок";"79:05:2400023";1414;"Договор купли-продажи";"04.2011";"04.2011";300000,00;212,16;"1/4";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"99220501000";"Еврейская автономная область";"Облученский";"Облучье";;"Березовая";;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2011";"Не указан";"Не указан";"Сделка";6432289587
"948066024";"Земельный участок";"79:06:3400009";1500;"Договор купли-продажи";"02.2014";"03.2014";100000,00;66,67;;"Земли населенных пунктов";"Для индивидуальной жилой застройки";;;"Ипотека";;;"99230551000";"Еврейская автономная область";"Смидовичский";;"Смидович";"Розы Люксембург";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6432289616
"12361024";"Земельный участок";"79:06:3300044";1500;"Договор купли-продажи";"09.2000";"06.2001";4600,00;3,07;;"Земли населенных пунктов";"Для индивидуальной жилой застройки";;;"Без обременения";;;"99230565000";"Еврейская автономная область";"Смидовичский";;"Приамурский";"Гагарина";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2000";"Не указан";"Не указан";"Сделка";6432289626
"189796024";"Земельный участок";"79:05:2400023";1414;"Договор купли-продажи";"04.2011";"04.2011";300000,00;212,16;"1/4";"Земли населенных пунктов";"Для ведения личного подсобного хозяйства";;;"Ипотека";;;"99220501000";"Еврейская автономная область";"Облученский";"Облучье";;"Березовая";;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2011";"Не указан";"Не указан";"Сделка";6432289666
"7166024";"Земельный участок";"79:01:0500034";1000;"Договор купли-продажи";"01.2014";"02.2014";2160000,00;2160,00;"1/4";"Земли населенных пунктов";"Для индивидуальной жилой застройки";;;"Ипотека";;;"99401000000";"Еврейская автономная область";;"Биробиджан";;"Кооперативная";;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2002";"Не указан";"Не указан";"Сделка";6432289729
"30317024";"Земельный участок";"79:06:3200011";1661;"Договор купли-продажи";"12.2007";"12.2007";800000,00;481,64;;"Земли населенных пунктов";;;;"Ипотека";;;"99230560000";"Еврейская автономная область";"Смидовичский";;"Николаевка";"Линейная";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2004";"Не указан";"Не указан";"Сделка";6432289743
"26323024";"Земельный участок";"79:03:2600016";2200;"Договор купли-продажи";"09.2007";"09.2007";295488,00;134,31;"1/3";"Земли населенных пунктов";;;;"Ипотека";;;"99210860001";"Еврейская автономная область";"Ленинский";;"Ленинское";"30 лет Победы";;3;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2003";"Не указан";"Не указан";"Сделка";6432289813
"11321024";"Земельный участок";"79:06:3300036";2500;"Договор купли-продажи";"02.2014";"02.2014";200000,00;80,00;;"Земли населенных пунктов";;;;"Ипотека";;;"99230565000";"Еврейская автономная область";"Смидовичский";;"Приамурский";"Набережная";;1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2001";"Не указан";"Не указан";"Сделка";6432289833
